org;lum;agg;int;atm;col;com;dep;catr;infra;voie;v1;v2;circ;nbv;pr;pr1;vosp;prof;plan;situ;ttue;tbg;tbl;tindm;typenumero;numero;distancemetre;libellevoie;coderivoli;grav;gps;lat;long;adr;numac;codeinsee;geoflamatch;nbimplique
5;1;9;1;1;6;88;60;4;0;0;;;1;4;;;0;1;1;1;0;0;1;1;1;0;0;ALLEGRE (AV. JEAN);;0.43;;;;;9682;6088;O;2
5;5;9;1;1;6;88;60;4;0;0;;;2;2;;;0;1;1;1;0;0;1;1;1;;0;ARDOUIN (RUE DOCTEUR);;0.43;;;;;9683;6088;O;2
5;1;9;1;1;2;88;60;4;0;0;;;3;3;;;0;1;1;1;0;0;1;1;1;27;0;ANGLAIS (DU N° 1 AU N° 43);;0.43;;;;;9684;6088;O;2
5;1;9;1;1;6;88;60;4;0;0;;;1;3;;;0;1;1;1;0;0;1;1;1;0;0;DELFINO (BD GENERAL);;0.43;;;;;9685;6088;O;2
5;1;9;1;1;6;88;60;4;0;0;;;1;1;;;0;1;1;1;0;0;1;1;1;0;0;AUBER (AV.);;0.43;;;;;9686;6088;O;2
5;1;6;1;1;6;83;60;3;0;0;;;1;2;;;0;1;2;1;0;0;1;1;1;43;0;SOSPEL (AVENUE DE, N° 1 A 55);;0.43;;;;;9687;6083;O;2
5;1;9;3;1;3;88;60;4;0;0;;;1;1;;;0;3;1;1;0;0;1;1;1;0;0;GRASSE (RUE AMIRAL DE);;0.43;;;;;9688;6088;O;2
5;1;9;1;1;1;88;60;4;0;0;;;2;2;;;0;3;1;1;0;0;1;1;1;0;0;GAMBETTA (A PARTIR DU N° 63/74);;0.43;;;;;9689;6088;O;2
5;1;9;1;1;6;88;60;4;0;0;;;2;2;;;0;1;1;1;0;0;1;2;1;93;0;PASTEUR (BD);;0.43;;;;;9690;6088;O;3
5;1;9;1;1;6;88;60;4;0;0;;;3;4;;;0;1;1;1;0;0;1;1;1;1;0;ANGLAIS (DU N° 1 AU N° 43);;0.43;;;;;9691;6088;O;2
5;1;6;1;1;3;27;60;4;0;0;;;2;2;;;0;0;3;1;0;0;1;1;1;42;0;DAUDET CHEMIN ALPHONSE;;0.43;;;;;9692;6027;O;2
5;2;6;1;1;3;27;60;4;0;0;;;2;2;;;0;1;1;1;0;0;1;1;1;8;0;NICE AVENUE DE (RN7);;0.43;;;;;9693;6027;O;2
5;1;6;1;1;3;27;60;4;0;0;;;2;3;;;0;1;1;1;0;0;1;1;1;55;0;GARE AVENUE DE LA;;0.43;;;;;9694;6027;O;2
5;1;6;1;1;6;27;60;4;0;0;;;2;2;;;0;0;1;1;0;0;1;1;1;71;0;VAL FLEURI CHEMIN DU;;0.43;;;;;9695;6027;O;2
5;1;9;1;1;3;88;60;3;0;0;;;3;6;;;3;1;1;1;0;0;1;1;1;;0;CALIFORNIE (AV.) (DU 23/25 AU 199/210);;0.43;;;;;9696;6088;O;2
5;1;9;1;1;6;88;60;4;0;0;;;1;2;;;0;1;1;1;0;0;1;1;1;0;0;GRENOBLE (ROUTE DE);;0.43;;;;;9697;6088;O;2
5;1;9;1;1;3;88;60;4;0;0;;;3;3;;;0;1;1;1;0;0;1;1;1;0;0;DUFY (RUE RAOUL);;0.43;;;;;9698;6088;O;2
5;1;9;1;1;2;88;60;4;0;0;;;2;3;;;3;2;1;1;0;0;1;1;1;91;0;CESSOLE (BD DE) (JUSQU'AU N° 93/110);;0.43;;;;;9699;6088;O;2
5;1;9;1;1;4;88;60;4;0;0;;;1;2;;;0;1;1;1;0;0;1;2;1;0;0;VOIE RAPIDE;;0.43;;;;;9700;6088;O;3
5;5;9;1;1;3;88;60;4;0;0;;;3;4;;;0;1;1;1;0;0;1;1;1;0;0;CALIFORNIE (AV.) (DU 23/25 AU 199/210);;0.43;;;;;9701;6088;O;2
5;1;9;1;1;4;88;60;3;0;0;;;1;2;;;0;1;1;1;0;0;1;2;1;0;0;VOIE RAPIDE;;0.43;;;;;9702;6088;O;3
5;1;9;2;1;3;88;60;4;0;0;;;1;1;;;0;1;1;1;0;0;1;1;1;0;0;SORGENTINO (R.);;0.43;;;;;9703;6088;O;2
5;1;9;1;1;2;88;60;4;0;0;;;1;1;;;0;1;1;1;0;0;1;1;1;0;0;VOIE RAPIDE;;0.43;;;;;9704;6088;O;2
5;1;9;1;1;3;88;60;4;0;0;;;1;1;;;0;1;1;1;0;0;1;1;1;16;0;SAINT-ROCH (BD DE);;0.43;;;;;9705;6088;O;2
5;1;9;1;1;3;88;60;4;0;0;;;3;4;;;0;1;1;2;0;0;1;1;1;2;0;COTY (PONT RENE);;0.43;;;;;9706;6088;O;2
5;1;9;1;1;6;88;60;4;0;0;;;1;1;;;0;1;1;1;0;0;1;1;1;0;0;SMOLETT (R.);;0.43;;;;;9707;6088;O;2
5;1;9;3;1;3;88;60;4;0;0;;;1;1;;;0;1;1;1;0;0;1;1;2;0;0;ORME (R. DE L');;0.43;;;;;9708;6088;O;2
5;1;9;1;1;3;88;60;4;0;0;;;3;2;;;0;1;1;1;0;0;1;1;1;280;0;CALIFORNIE (AV.) (A PARTIR DU N° 201/212;;0.43;;;;;9709;6088;O;2
5;1;6;1;1;2;27;60;4;0;0;;;2;2;;;0;0;1;1;0;0;1;1;1;4;0;VALLIERES CHEMIN DES;;0.43;;;;;9710;6027;O;2
5;2;6;1;1;6;30;60;4;0;0;;;1;1;;;0;1;1;1;0;0;1;0;9;0;0;LACOUR (AVENUE);;0.43;;;;;9711;6030;O;1
5;1;7;1;1;2;29;60;4;0;;;;2;2;;;0;1;1;1;0;0;1;1;9;0;0;TONNER (AVENUE FRANCIS);;0.43;;;;;9712;6029;O;2
1;1;1;1;1;2;158;60;3;0;6202;;;2;0;74;950;0;1;1;1;0;0;1;1;;;;;;0.43;;0;0;;9713;6158;O;2
5;1;6;1;1;6;27;60;4;0;0;;;3;4;;;0;0;1;0;0;0;1;1;1;120;0;ALPES AVENUE DES;;0.43;;;;;9714;6027;O;2
5;2;6;1;1;3;27;60;4;0;0;;;2;3;;;0;0;1;1;0;0;1;1;2;;0;VENCE ROUTE DE;;0.43;;;;;9715;6027;O;2
5;1;6;1;1;6;123;60;4;0;0;;;2;2;;;0;0;1;1;0;0;1;2;1;64;0;PUGETS AVENUE DES;;0.43;;;;;9716;6123;O;3
5;1;6;3;1;5;27;60;4;0;0;;;1;2;;;0;0;1;1;0;0;1;2;1;;0;NEFLIERS RUE DES;;0.43;;;;;9717;6027;O;3
5;2;6;3;1;3;123;60;4;0;0;;;2;2;;;0;0;1;1;0;0;1;1;2;;0;CURIE PIERRE ET MARIE AVENUE;;0.43;;;;;9718;6123;O;2
5;1;6;3;1;3;123;60;4;0;0;;;2;2;;;0;1;1;1;0;0;1;2;2;;0;VESPINS ROUTE DES;;0.43;;;;;9719;6123;O;3
1;1;5;1;1;1;149;60;3;0;2204;2;;1;0;8;300;0;0;3;1;0;0;1;1;;;;;;0.43;;0;0;;9720;6149;O;2
1;1;5;1;1;6;33;60;4;0;0;;;2;0;0;0;0;1;0;1;0;0;1;1;;;;;;0.43;;0;0;;9722;6033;O;2
5;1;6;1;1;6;123;60;4;0;0;;;2;2;;;0;1;1;1;0;0;1;1;2;;0;DE GAULLE GENERAL AVENUE;;0.43;;;;;9723;6123;O;2
5;1;6;1;1;3;27;60;4;0;0;;;1;2;;;0;1;1;1;0;0;1;1;1;9;0;HOTEL DES POSTES AVENUE DE L';;0.43;;;;;9724;6027;O;2
5;5;6;1;2;3;123;60;4;0;0;;;1;2;;;0;1;1;1;0;0;1;0;2;;0;ST EXUPERY AVENUE;;0.43;;;;;9725;6123;O;1
5;1;6;3;1;3;27;60;4;0;0;;;2;2;;;0;0;1;1;0;0;1;1;2;;0;JAURES AVENUE JEAN;;0.43;;;;;9726;6027;O;2
5;1;6;1;1;6;27;60;4;0;0;;;1;2;;;0;1;1;1;0;0;1;1;1;76;0;GARE AVENUE DE LA;;0.43;;;;;9727;6027;O;2
5;1;6;6;1;3;27;60;4;0;0;;;2;2;;;0;1;2;1;0;0;1;1;2;;0;GRASSE AVENUE DE;;0.43;;;;;9728;6027;O;2
5;1;6;2;1;3;123;60;4;0;0;;;1;3;;;0;0;1;1;0;0;1;1;2;;0;FRANCE D'OUTRE MER AVENUE;;0.43;;;;;9729;6123;O;2
5;1;6;3;1;3;123;60;4;0;0;;;2;2;;;0;0;1;1;0;0;1;1;1;;0;NOTRE DAME AVENUE;;0.43;;;;;9730;6123;O;2
5;1;6;1;1;3;27;60;4;0;0;;;2;2;;;0;1;1;1;0;0;1;1;1;53;0;VAL FLEURI CHEMIN DU;;0.43;;;;;9731;6027;O;2
5;1;6;3;1;3;83;60;3;3;0;;;2;2;1;0;0;4;2;1;0;0;1;1;0;;0;AUTOROUTE (BRETELLE D'ACCES);;0.43;;;;;9732;6083;O;2
5;1;6;1;2;3;69;60;3;0;0;;;2;2;;;0;2;1;1;0;0;1;1;1;11;0;SEMARD (AVENUE PIERRE);;0.43;;;;;9733;6069;O;2
5;5;1;1;1;6;159;60;4;0;0;;;2;2;;;0;2;3;1;0;0;1;0;1;64;0;BASSE CORNICHE;;0.43;;;;;9782;6159;O;1
5;1;5;1;1;2;12;60;4;5;0;;;2;2;;;0;2;1;1;0;0;1;2;1;0;0;RAYNAL (PLACE DU COMMANDANT);;0.43;;;;;9734;6012;O;3
5;2;6;1;1;3;69;60;3;0;0;;;2;2;;;0;1;1;1;0;0;1;1;1;184;0;RENOIR (AVENUE AUGUSTE);;0.43;;;;;9735;6069;O;2
5;2;6;1;1;2;69;60;4;0;0;;;2;2;;;0;0;0;1;0;0;1;1;1;;0;MADELEINE;;0.43;;;;;9736;6069;O;2
5;1;1;9;1;3;4;60;4;3;0;;;3;2;10;0;0;1;1;1;0;0;1;1;0;;0;AUTOROUTE COTE D'AZUR;;0.43;;;;;9737;6004;O;2
5;1;6;1;1;6;30;60;4;0;0;;;2;2;;;0;2;2;1;0;0;1;1;9;0;0;ALBERT 1° (AVENUE);;0.43;;;;;9738;6030;O;2
5;1;6;1;1;7;30;60;9;0;0;;;1;1;;;0;1;1;0;0;0;1;1;1;2;0;DOUMER (BOULEVARD PAUL);;0.43;;;;;9739;6030;O;2
5;1;6;1;1;2;27;60;4;0;0;;;2;2;;;0;0;1;1;0;0;1;1;2;;0;FRANCE ROUTE DE;;0.43;;;;;9740;6027;O;2
5;1;6;1;1;2;27;60;4;0;0;;;2;3;;;0;1;1;1;0;0;1;1;2;;0;NICE AVENUE DE (RN7);;0.43;;;;;9741;6027;O;2
5;1;1;1;1;3;27;60;4;0;0;;;2;2;;;0;1;1;1;0;0;1;1;1;11;0;CHEIRON AVENUE DU;;0.43;;;;;9742;6027;O;2
5;2;6;4;1;3;69;60;4;0;0;;;2;2;;;0;1;0;1;0;0;1;1;1;;0;SAINT EXUPERY (AVENUE ANTOINE DE);;0.43;;;;;9743;6069;O;2
5;1;6;1;1;3;30;60;4;0;0;;;2;2;;;0;1;1;1;0;0;1;1;1;0;0;OLIVET (CHEMIN DE L');;0.43;;;;;9744;6030;O;2
5;1;6;1;1;7;69;60;3;0;0;;;2;2;;;0;2;0;1;0;0;1;0;1;;0;LIONS (AVENUE HONORE);;0.43;;;;;9745;6069;O;1
5;1;6;1;3;7;69;60;4;0;0;;;2;2;;;0;1;1;3;0;0;1;0;1;163;0;SAINT EXUPERY (AVENUE ANTOINE DE);;0.43;;;;;9746;6069;O;1
5;5;6;1;1;5;69;60;4;0;0;;;2;2;;;0;2;1;1;0;0;1;3;1;24;0;GRAND CHENE (CHEMIN DU);;0.43;;;;;9747;6069;O;4
5;1;7;1;1;6;29;60;4;0;0;;;2;2;;;0;2;3;1;0;0;1;1;1;24;0;SCOTT (RUE WALTER);;0.43;;;;;9748;6029;O;2
5;5;6;1;3;6;69;60;4;0;0;;;2;2;;;0;0;0;3;0;0;1;0;1;;0;SAINT MATHIEU (ROUTE ET PLACE);;0.43;;;;;9749;6069;O;1
5;1;6;1;1;6;69;60;3;0;0;;;2;2;;;0;0;0;1;0;0;1;0;1;22;0;PEGOMAS (ROUTE DE);;0.43;;;;;9750;6069;O;1
5;1;7;1;1;7;29;60;4;0;0;;;1;1;;;0;1;1;1;0;0;1;1;9;0;0;MADRID (AVENUE DE);;0.43;;;;;9751;6029;O;2
5;1;7;1;1;6;29;60;4;0;0;;;3;4;;;3;1;1;1;0;0;1;1;9;0;0;CROISETTE (BOULEVARD DE LA);;0.43;;;;;9752;6029;O;2
5;5;1;1;1;7;69;60;3;0;0;;;2;2;;;0;0;0;3;0;0;1;0;1;;0;CABRIS (ROUTE DE);;0.43;;;;;9753;6069;O;1
5;5;6;1;1;6;69;60;4;0;0;;;2;2;;;0;1;1;1;0;0;1;0;1;102;0;ORME (CHEMIN DE L');;0.43;;;;;9754;6069;O;1
5;5;6;1;1;7;69;60;3;0;0;;;2;2;;;0;0;0;3;0;0;1;0;1;;0;PEGOMAS (ROUTE DE);;0.43;;;;;9755;6069;O;1
5;1;6;1;1;3;69;60;4;0;0;;;2;2;;;0;1;1;1;0;0;1;1;1;67;0;PROVENCE (AVENUE DE);;0.43;;;;;9756;6069;O;2
5;1;5;1;7;6;104;60;3;0;0;;;2;2;;;0;3;1;1;0;0;1;1;1;;0;PASTEUR (AVENUE, N° 1 A 211);;0.43;;;;;9757;6104;O;2
5;1;6;3;1;3;69;60;3;0;0;;;2;2;;;0;1;1;1;0;0;1;1;1;;0;PAOUTE (ROUTE ET TRAVERSE DE LA);;0.43;;;;;9758;6069;O;2
5;2;6;1;1;2;69;60;3;0;0;;;2;2;;;0;1;1;1;0;0;1;1;1;111;0;CANNES (ROUTE DE)  -RD 6085-;;0.43;;;;;9759;6069;O;2
5;2;7;1;1;3;29;60;4;0;0;;;2;2;;;0;1;1;1;0;0;1;1;9;0;0;TONNER (AVENUE FRANCIS);;0.43;;;;;9760;6029;O;2
5;1;7;1;1;3;29;60;4;0;0;;;2;2;;;0;2;2;1;0;0;1;1;1;131;0;GRASSE (AVENUE DE);;0.43;;;;;9761;6029;O;2
5;1;7;1;1;3;29;60;4;0;0;;;3;2;;;0;0;0;0;0;0;1;1;9;0;0;MAUBERT (RONT POINT GAL);;0.43;;;;;9762;6029;O;2
5;5;6;1;1;6;69;60;4;0;0;;;2;2;;;0;0;0;3;0;0;1;0;1;;0;ROUQUIER (BOULEVARD EMMANUEL);;0.43;;;;;9763;6069;O;1
5;1;6;1;1;7;69;60;4;0;0;;;2;2;;;0;1;1;1;0;0;1;0;1;;0;SAINT EXUPERY (AVENUE ANTOINE DE);;0.43;;;;;9764;6069;O;1
5;1;6;1;1;7;69;60;3;0;0;;;2;2;;;0;0;0;1;0;0;1;0;1;216;0;DRAGUIGNAN (ROUTE DE) - D2562-;;0.43;;;;;9765;6069;O;1
5;5;5;1;1;1;12;60;4;0;0;;;1;1;;;0;4;2;1;0;0;1;1;1;17;0;MARTYRS DE LA RESISTANCE;;0.43;;;;;9766;6012;O;2
5;1;6;1;1;6;69;60;4;0;0;;;1;1;;;0;2;2;1;0;0;1;1;1;;0;ISNARD (RUE MAXIMIN);;0.43;;;;;9767;6069;O;2
5;1;6;1;1;4;69;60;3;0;0;;;2;2;;;0;2;4;1;0;0;1;3;1;56;0;POMPIDOU (AVENUE GEORGES) -RD 6085;;0.43;;;;;9768;6069;O;4
5;1;7;1;7;7;29;60;4;0;0;;;1;1;;;0;1;1;1;0;0;1;1;1;132;0;ANTIBES (RUE D');;0.43;;;;;9769;6029;O;2
5;1;6;4;1;3;69;60;3;0;0;;;2;2;;;0;1;1;1;0;0;1;1;1;;0;PEGOMAS (ROUTE DE);;0.43;;;;;9770;6069;O;2
5;1;6;1;1;6;123;60;4;0;0;;;2;2;;;0;0;1;1;0;0;1;1;1;9;0;DE GAULLE GENERAL AVENUE;;0.43;;;;;9771;6123;O;2
5;5;6;1;1;3;123;60;4;0;0;;;2;2;;;0;1;1;0;0;0;1;1;1;932;0;VESPINS ROUTE DES;;0.43;;;;;9772;6123;O;2
5;1;9;1;1;6;88;60;4;0;0;;;1;2;;;0;1;1;1;0;0;1;1;1;0;0;LYAUTEY (AV. DU MAL);;0.43;;;;;9773;6088;O;2
5;1;9;3;1;6;88;60;4;0;0;;;1;1;;;0;1;1;1;0;0;1;2;1;0;0;AUTUN (RUE CH. D');;0.43;;;;;9775;6088;O;3
5;1;9;1;1;6;88;60;4;0;0;;;2;2;;;0;2;1;1;0;0;1;1;1;7;0;CANAVESE (RUE JEAN);;0.43;;;;;9776;6088;O;2
5;1;9;1;1;3;88;60;4;5;0;;;2;2;;;0;1;1;1;0;0;1;1;1;0;0;CARABACEL (BD);;0.43;;;;;9777;6088;O;2
5;1;9;1;1;6;88;60;4;0;0;;;1;2;;;0;1;1;1;0;0;1;1;1;0;0;VERANY (BD J.B.);;0.43;;;;;9778;6088;O;2
5;1;9;1;2;1;88;60;4;0;0;;;2;2;;;0;1;1;1;0;0;1;1;1;21;0;VAUBAN (R. MARECHAL);;0.43;;;;;9779;6088;O;2
5;5;9;1;1;5;88;60;4;0;0;;;1;3;;;0;1;1;1;0;0;1;2;1;0;0;ANGLAIS (DU N° 114 AU N° 263);;0.43;;;;;9780;6088;O;3
5;5;9;1;1;6;88;60;4;0;0;;;1;5;;;0;1;1;1;0;0;1;1;1;0;0;SAINT-JEAN BAPTISTE (AV.);;0.43;;;;;9781;6088;O;2
5;5;9;1;3;2;88;60;4;0;0;;;0;4;;;0;1;1;1;0;0;1;1;1;104;0;CASSIN (BD RENE);;0.43;;;;;9783;6088;O;2
5;2;9;1;1;5;88;60;4;0;0;;;2;4;;;0;1;1;1;0;0;1;2;1;3;0;SAINT-SYLVESTRE (AV. DE);;0.43;;;;;9784;6088;O;3
5;5;9;1;1;2;88;60;4;0;0;;;2;2;;;0;2;1;1;0;0;1;1;1;47;0;CESSOLE (BD DE) (JUSQU'AU N° 93/110);;0.43;;;;;9785;6088;O;2
5;1;9;1;1;6;88;60;4;0;0;;;1;1;;;0;1;1;1;0;0;1;1;1;8;0;VALPERGA (R.);;0.43;;;;;9786;6088;O;2
5;1;9;1;1;3;88;60;4;0;0;;;1;1;;;0;1;1;1;0;0;1;1;1;15;0;PAGANINI (R.);;0.43;;;;;9787;6088;O;2
5;5;9;1;1;2;88;60;4;0;0;;;3;4;;;0;1;1;1;0;0;1;1;1;0;0;ROQUEBILLIERE (R. DE);;0.43;;;;;9788;6088;O;2
5;5;9;1;1;3;88;60;4;0;0;;;1;4;;;0;1;1;1;0;0;1;1;1;0;0;VOIE RAPIDE;;0.43;;;;;9789;6088;O;2
5;2;9;1;1;3;88;60;4;0;0;;;2;2;;;3;1;1;1;0;0;1;1;1;74;0;GAMBETTA (A PARTIR DU N° 63/74);;0.43;;;;;9790;6088;O;2
5;1;9;1;1;6;88;60;4;0;0;;;2;2;;;0;1;1;1;0;0;1;1;1;58;0;SEMERIA (AV. DENIS);;0.43;;;;;9791;6088;O;2
5;5;9;1;1;3;88;60;4;0;0;;;1;2;;;0;1;1;1;0;0;1;0;1;14;0;JAURES (BD JEAN);;0.43;;;;;9792;6088;O;1
5;1;9;1;1;2;88;60;4;0;0;;;1;1;;;0;1;1;1;0;0;1;1;1;0;0;VOIE RAPIDE;;0.43;;;;;9793;6088;O;2
5;1;9;1;1;3;88;60;4;0;0;;;2;6;;;1;1;1;1;0;0;1;1;1;0;0;SAINT-JEAN BAPTISTE (AV.);;0.43;;;;;9794;6088;O;2
5;1;9;1;1;6;88;60;4;0;0;;;1;2;;;0;1;0;1;0;0;1;1;1;0;0;TURIN (RTE DE);;0.43;;;;;9795;6088;O;2
5;1;9;1;1;6;88;60;4;0;0;;;1;2;;;0;1;1;1;0;0;1;1;1;56;0;TURIN (RTE DE);;0.43;;;;;9796;6088;O;2
5;1;5;1;1;3;159;60;4;0;0;;;2;2;;;0;2;1;1;0;0;1;1;1;0;0;MOYENNE CORNICHE;;0.43;;;;;9797;6159;O;2
5;5;9;1;1;2;88;60;4;0;0;;;1;3;;;0;1;1;1;0;0;1;1;1;129;0;ANGLAIS (DU N° 114 AU N° 263);;0.43;;;;;9798;6088;O;2
5;1;9;1;1;6;88;60;4;0;0;;;2;4;;;0;1;1;1;0;0;1;1;1;83;0;GROSSO (A PARTIR DU N° 60/83);;0.43;;;;;9799;6088;O;2
5;1;9;1;1;6;88;60;4;0;0;;;2;4;;;0;1;1;1;0;0;1;1;1;0;0;GRENOBLE (ROUTE DE);;0.43;;;;;9800;6088;O;2
5;1;9;1;1;6;88;60;4;0;0;;;2;2;;;0;1;3;1;0;0;1;0;1;;0;BEHRA (BD JEAN);;0.43;;;;;9801;6088;O;1
5;5;9;1;1;3;88;60;4;0;0;;;2;2;;;0;1;1;1;0;0;1;1;1;;0;GRINDA (AV. EDOUARD);;0.43;;;;;9802;6088;O;2
5;1;9;1;1;6;88;60;4;0;0;;;1;2;;;0;1;1;1;0;0;1;1;1;0;0;SMOLETT (R.);;0.43;;;;;9803;6088;O;2
5;1;9;1;1;6;88;60;4;0;0;;;1;2;;;0;2;1;1;0;0;1;0;1;13;0;DEUX EMMANUELS (QUAI DES);;0.43;;;;;9804;6088;O;1
5;1;9;1;1;3;88;60;4;0;0;;;1;4;;;0;1;1;1;0;0;1;1;1;0;0;PHOCEENS (AV. DES);;0.43;;;;;9805;6088;O;2
5;2;9;1;1;2;88;60;4;0;0;;;1;5;;;0;1;1;1;0;0;1;1;1;0;0;DE LATTRE DE TASSIGNY (ESPL. MAL);;0.43;;;;;9806;6088;O;2
5;5;9;3;1;3;88;60;4;0;0;;;2;2;;;0;1;1;1;0;0;1;1;1;0;0;OLIVIERS (CORNICHE DES);;0.43;;;;;9807;6088;O;2
5;5;9;1;1;3;88;60;3;0;0;;;2;2;;;0;4;1;1;0;0;1;1;1;0;0;DUNANT (AV. HENRI);;0.43;;;;;9808;6088;O;2
5;1;9;1;1;3;88;60;4;0;0;;;1;2;;;0;1;1;1;0;0;1;1;1;0;0;TURIN (RTE DE);;0.43;;;;;9809;6088;O;2
5;1;9;1;1;3;88;60;4;0;0;;;2;2;;;1;1;1;5;0;0;1;1;1;93;0;ETATS UNIS (QUAI DES);;0.43;;;;;9810;6088;O;2
5;1;9;1;1;5;88;60;4;0;0;;;1;3;;;0;1;1;1;0;0;1;2;1;0;0;ANGLAIS (DU N° 45 AU N° 112);;0.43;;;;;9811;6088;O;3
5;1;9;1;1;6;88;60;4;0;0;;;3;4;;;0;1;1;1;0;0;1;2;1;190;0;MADELEINE (BD DE LA);;0.43;;;;;9812;6088;O;3
5;1;9;1;1;4;88;60;4;0;0;;;3;3;;;0;1;1;1;0;0;1;2;1;0;0;ANGLAIS PLAGE (DU 265 AU 350);;0.43;;;;;9813;6088;O;3
5;1;5;1;1;3;159;60;4;0;0;;;2;2;;;0;2;1;1;0;0;1;1;1;0;0;FRANCOIS FERRY (CHEMIN);;0.43;;;;;9814;6159;O;2
5;5;9;1;1;2;88;60;4;0;0;;;2;2;;;0;1;1;1;0;0;1;1;1;67;0;EUGENIE (BD IMPERATRICE);;0.43;;;;;9815;6088;O;2
5;1;9;1;1;6;88;60;4;0;0;;;1;1;;;0;1;1;1;0;0;1;1;1;0;0;MICHEL ANGE (AV.) (JUSQU'AU N° 20/21);;0.43;;;;;9816;6088;O;2
5;1;9;1;1;6;88;60;4;0;0;;;1;1;;;0;1;1;1;0;0;1;1;1;0;0;GAL (R. AUGUSTE);;0.43;;;;;9817;6088;O;2
5;1;9;1;1;3;88;60;4;0;0;;;2;3;;;0;1;1;1;0;0;1;1;1;0;0;WALESA (BD LECH);;0.43;;;;;9818;6088;O;2
5;1;9;2;1;3;88;60;4;0;0;;;2;2;;;0;1;1;1;0;0;1;2;1;0;0;HOCHE (R. GENERAL);;0.43;;;;;9819;6088;O;3
5;1;9;1;1;1;88;60;4;0;0;;;2;2;;;0;1;1;1;0;0;1;1;1;0;0;ROQUEBILLIERE (R. DE);;0.43;;;;;9820;6088;O;2
5;1;9;2;1;6;88;60;4;0;0;;;2;4;;;0;1;1;1;0;0;1;1;2;0;0;TURIN (RTE DE);;0.43;;;;;9821;6088;O;2
5;5;9;2;1;3;88;60;4;0;0;;;1;1;;;0;1;1;1;0;0;1;0;2;0;0;FOCH (AV. MARECHAL);;0.43;;;;;9822;6088;O;1
5;1;9;1;1;3;88;60;4;0;0;;;3;4;;;0;1;1;1;0;0;1;1;1;0;0;GARIGLIANO (PONTS);;0.43;;;;;9823;6088;O;2
5;1;9;3;1;3;88;60;4;0;0;;;1;2;;;3;1;1;1;0;0;1;1;1;0;0;JAURES (BD JEAN);;0.43;;;;;9824;6088;O;2
5;1;9;1;1;6;88;60;4;0;0;;;1;2;;;0;1;1;1;0;0;1;1;1;23;0;DELVALLE (RUE PROF.);;0.43;;;;;9825;6088;O;2
5;5;9;1;1;6;88;60;4;0;0;;;2;2;;;0;3;1;1;0;0;1;1;1;82;0;GAMBETTA (A PARTIR DU N° 63/74);;0.43;;;;;9826;6088;O;2
5;1;9;1;1;2;88;60;4;0;0;;;1;3;;;0;1;1;1;0;0;1;1;1;9;0;ANGLAIS (DU N° 1 AU N° 43);;0.43;;;;;9827;6088;O;2
5;1;9;1;1;3;88;60;4;0;0;;;2;2;;;0;1;1;1;0;0;1;1;1;61;0;NAPOLEON III (BD);;0.43;;;;;9828;6088;O;2
5;1;9;1;1;3;88;60;4;0;0;;;1;2;;;0;1;2;1;0;0;1;2;1;0;0;RD 6202;;0.43;;;;;9829;6088;O;3
5;5;9;1;1;2;88;60;4;0;0;;;1;5;;;0;1;1;1;0;0;1;1;1;0;0;VOIE RAPIDE;;0.43;;;;;9830;6088;O;2
5;1;9;1;1;3;88;60;4;0;0;;;3;2;;;0;1;1;1;0;0;1;1;1;0;0;TURIN (RTE DE);;0.43;;;;;9831;6088;O;2
5;1;9;3;1;6;88;60;4;0;0;;;2;3;;;0;2;1;1;0;0;1;1;1;0;0;CESSOLE (BD DE) (A PARTIR DU 101/114);;0.43;;;;;9832;6088;O;2
5;1;9;1;1;6;88;60;4;0;0;;;2;3;;;1;2;1;1;0;0;1;1;1;;0;GAMBETTA (A PARTIR DU N° 63/74);;0.43;;;;;9833;6088;O;2
5;1;9;1;1;6;88;60;4;0;0;;;2;2;;;0;1;1;1;0;0;1;1;1;0;0;BELLET (AV. DE);;0.43;;;;;9834;6088;O;2
5;1;9;3;1;3;88;60;4;0;0;;;1;1;;;0;2;1;1;0;0;1;1;1;0;0;ROUX (R. DR EMILE);;0.43;;;;;9835;6088;O;2
5;5;5;3;1;3;12;60;3;0;0;;;2;2;;;0;4;1;0;0;0;1;0;1;0;0;TURBIE (BOULEVARD DE LA);;0.43;;;;;9836;6012;O;1
1;1;1;1;1;6;4;60;1;7;8;;;1;4;0;0;0;1;1;1;0;0;1;0;;;;;;0.43;;0;0;;9837;6004;O;1
1;5;1;1;3;4;88;60;1;2;8;;;1;0;185;600;3;1;1;1;0;0;1;2;;;;;;0.43;;0;0;;9838;6088;O;3
5;1;6;1;1;2;69;60;3;0;0;;;1;2;;;0;1;4;1;0;0;1;1;1;;0;MARIGARDE (ROUTE DE LA);;0.43;;;;;9839;6069;O;2
5;1;6;1;2;3;69;60;3;0;0;;;2;2;;;0;2;3;1;0;0;1;1;1;21;0;LIBERATION (AVENUE DE LA);;0.43;;;;;9840;6069;O;2
5;1;6;1;1;7;69;60;4;0;0;;;2;2;;;0;1;1;1;0;0;1;0;1;;0;SAINTE MARGUERITE (CHEMIN);;0.43;;;;;9841;6069;O;1
